,density,relative_humidity,Run,BurnedOut,height,width
8073,0.81,74,8073,0.012199630314232901,100,100
8074,0.81,75,8074,0.013297217434129524,100,100
8075,0.81,76,8075,0.011718268163315653,100,100
8076,0.81,77,8076,0.01094391244870041,100,100
8077,0.81,78,8077,0.013149733283711698,100,100
8078,0.81,79,8078,0.012418541743514078,100,100
8079,0.81,80,8079,0.012612835414863362,100,100
8080,0.81,81,8080,0.012174126906050173,100,100
8081,0.81,82,8081,0.011037527593818985,100,100
8082,0.81,83,8082,0.009947774185525988,100,100
8083,0.81,84,8083,0.011021671826625386,100,100
8084,0.81,85,8084,0.011619373776908023,100,100
8085,0.81,86,8085,0.01107965037547704,100,100
8086,0.81,87,8086,0.01033464566929134,100,100
8087,0.81,88,8087,0.010242318261304022,100,100
8088,0.81,89,8088,0.010715605370119473,100,100
8089,0.81,90,8089,0.010221889803041636,100,100
8090,0.81,91,8090,0.01019906610960924,100,100
8091,0.81,92,8091,0.009657050885229664,100,100
8092,0.81,93,8092,0.009496793290577208,100,100
8093,0.81,94,8093,0.010486059708857636,100,100
8094,0.81,95,8094,0.010316875460574797,100,100
8095,0.81,96,8095,0.010717846460618146,100,100
8096,0.81,97,8096,0.010258915486077186,100,100
8097,0.81,98,8097,0.01094307143735399,100,100
8098,0.81,99,8098,0.010267194458189015,100,100
8099,0.81,100,8099,0.010617283950617284,100,100
8100,0.8200000000000001,1,8100,0.030927835051546393,100,100
8101,0.8200000000000001,2,8101,0.025907368935598193,100,100
8102,0.8200000000000001,3,8102,0.026495726495726495,100,100
8103,0.8200000000000001,4,8103,0.033994676990079846,100,100
8104,0.8200000000000001,5,8104,0.02211092108477889,100,100
8105,0.8200000000000001,6,8105,0.025469981807155852,100,100
8106,0.8200000000000001,7,8106,0.027767628790646693,100,100
8107,0.8200000000000001,8,8107,0.029468833373756973,100,100
8108,0.8200000000000001,9,8108,0.024247593517728767,100,100
8109,0.8200000000000001,10,8109,0.02439616458308047,100,100
8110,0.8200000000000001,11,8110,0.02343278173692475,100,100
8111,0.8200000000000001,12,8111,0.02238532110091743,100,100
8112,0.8200000000000001,13,8112,0.02296476306196841,100,100
8113,0.8200000000000001,14,8113,0.022973137231068433,100,100
8114,0.8200000000000001,15,8114,0.02288861689106487,100,100
8115,0.8200000000000001,16,8115,0.020637440468921724,100,100
8116,0.8200000000000001,17,8116,0.022314351908303866,100,100
8117,0.8200000000000001,18,8117,0.025703200775945685,100,100
8118,0.8200000000000001,19,8118,0.01888848528877588,100,100
8119,0.8200000000000001,20,8119,0.025342801175318317,100,100
8120,0.8200000000000001,21,8120,0.02174177092189967,100,100
8121,0.8200000000000001,22,8121,0.022808093194359287,100,100
8122,0.8200000000000001,23,8122,0.020731707317073172,100,100
8123,0.8200000000000001,24,8123,0.022016786279041477,100,100
8124,0.8200000000000001,25,8124,0.022060606060606062,100,100
8125,0.8200000000000001,26,8125,0.01953363447686485,100,100
8126,0.8200000000000001,27,8126,0.02068796670339087,100,100
8127,0.8200000000000001,28,8127,0.01935483870967742,100,100
8128,0.8200000000000001,29,8128,0.017349575489110373,100,100
8129,0.8200000000000001,30,8129,0.019452887537993922,100,100
8130,0.8200000000000001,31,8130,0.023227383863080684,100,100
8131,0.8200000000000001,32,8131,0.021848533202405793,100,100
8132,0.8200000000000001,33,8132,0.015147842947164324,100,100
8133,0.8200000000000001,34,8133,0.017794028031687996,100,100
8134,0.8200000000000001,35,8134,0.01687660511189923,100,100
8135,0.8200000000000001,36,8135,0.017675544794188862,100,100
8136,0.8200000000000001,37,8136,0.017285453438831404,100,100
8137,0.8200000000000001,38,8137,0.018011439698186686,100,100
8138,0.8200000000000001,39,8138,0.017334644701253996,100,100
8139,0.8200000000000001,40,8139,0.017659237608086714,100,100
8140,0.8200000000000001,41,8140,0.0167236328125,100,100
8141,0.8200000000000001,42,8141,0.01802564722961529,100,100
8142,0.8200000000000001,43,8142,0.018345280038877414,100,100
8143,0.8200000000000001,44,8143,0.0164996333414813,100,100
8144,0.8200000000000001,45,8144,0.01671139302268846,100,100
8145,0.8200000000000001,46,8145,0.015000614779294234,100,100
8146,0.8200000000000001,47,8146,0.018212724623603693,100,100
8147,0.8200000000000001,48,8147,0.01578174700269146,100,100
8148,0.8200000000000001,49,8148,0.01631559722391331,100,100
8149,0.8200000000000001,50,8149,0.01462701121404193,100,100
8150,0.8200000000000001,51,8150,0.015537068754587716,100,100
8151,0.8200000000000001,52,8151,0.01449098879688261,100,100
8152,0.8200000000000001,53,8152,0.01695328698621783,100,100
8153,0.8200000000000001,54,8153,0.014211101664034982,100,100
8154,0.8200000000000001,55,8154,0.013563049853372434,100,100
8155,0.8200000000000001,56,8155,0.015127485665487373,100,100
8156,0.8200000000000001,57,8156,0.014714824273379546,100,100
8157,0.8200000000000001,58,8157,0.013037650785914463,100,100
8158,0.8200000000000001,59,8158,0.01282051282051282,100,100
8159,0.8200000000000001,60,8159,0.012155099064057371,100,100
8160,0.8200000000000001,61,8160,0.013673544133805397,100,100
8161,0.8200000000000001,62,8161,0.013230429988974642,100,100
8162,0.8200000000000001,63,8162,0.01411216100134986,100,100
8163,0.8200000000000001,64,8163,0.01253193819199416,100,100
8164,0.8200000000000001,65,8164,0.0136986301369863,100,100
8165,0.8200000000000001,66,8165,0.012291052114060964,100,100
8166,0.8200000000000001,67,8166,0.012772168835908041,100,100
8167,0.8200000000000001,68,8167,0.013441511261806732,100,100
8168,0.8200000000000001,69,8168,0.012439613526570048,100,100
8169,0.8200000000000001,70,8169,0.01109079829372334,100,100
8170,0.8200000000000001,71,8170,0.013457807953443259,100,100
8171,0.8200000000000001,72,8171,0.011973121563836286,100,100
8172,0.8200000000000001,73,8172,0.012165450121654502,100,100
8173,0.8200000000000001,74,8173,0.012102142079148009,100,100
8174,0.8200000000000001,75,8174,0.011650723571253373,100,100
8175,0.8200000000000001,76,8175,0.010964912280701754,100,100
8176,0.8200000000000001,77,8176,0.011017260374586852,100,100
8177,0.8200000000000001,78,8177,0.0124546553808948,100,100
8178,0.8200000000000001,79,8178,0.011036992116434203,100,100
8179,0.8200000000000001,80,8179,0.013068731848983543,100,100
8180,0.8200000000000001,81,8180,0.010041636051922606,100,100
8181,0.8200000000000001,82,8181,0.011340080477990488,100,100
8182,0.8200000000000001,83,8182,0.011544537610888321,100,100
8183,0.8200000000000001,84,8183,0.011701608971233545,100,100
8184,0.8200000000000001,85,8184,0.01100495827790543,100,100
8185,0.8200000000000001,86,8185,0.010990352912443522,100,100
8186,0.8200000000000001,87,8186,0.010646108663729809,100,100
8187,0.8200000000000001,88,8187,0.011608015640273705,100,100
8188,0.8200000000000001,89,8188,0.010909536651139985,100,100
8189,0.8200000000000001,90,8189,0.010948905109489052,100,100
8190,0.8200000000000001,91,8190,0.009863614223088164,100,100
8191,0.8200000000000001,92,8191,0.011371884829421728,100,100
8192,0.8200000000000001,93,8192,0.010331834204448767,100,100
8193,0.8200000000000001,94,8193,0.010986328125,100,100
8194,0.8200000000000001,95,8194,0.010406582768635044,100,100
8195,0.8200000000000001,96,8195,0.01063049853372434,100,100
8196,0.8200000000000001,97,8196,0.010261421939897385,100,100
8197,0.8200000000000001,98,8197,0.010805500982318271,100,100
8198,0.8200000000000001,99,8198,0.009952664158271635,100,100
8199,0.8200000000000001,100,8199,0.01044449842118047,100,100
8200,0.8300000000000001,1,8200,0.02622440426296252,100,100
8201,0.8300000000000001,2,8201,0.027235478428536998,100,100
8202,0.8300000000000001,3,8202,0.02624358821424311,100,100
8203,0.8300000000000001,4,8203,0.026582890285161913,100,100
8204,0.8300000000000001,5,8204,0.023286679536679535,100,100
8205,0.8300000000000001,6,8205,0.02221417360859592,100,100
8206,0.8300000000000001,7,8206,0.022992656795473698,100,100
8207,0.8300000000000001,8,8207,0.023725941169349958,100,100
8208,0.8300000000000001,9,8208,0.02050113895216401,100,100
8209,0.8300000000000001,10,8209,0.02502115314879729,100,100
8210,0.8300000000000001,11,8210,0.02422062350119904,100,100
8211,0.8300000000000001,12,8211,0.0274765003615329,100,100
8212,0.8300000000000001,13,8212,0.01954670823839789,100,100
8213,0.8300000000000001,14,8213,0.020337360928340712,100,100
8214,0.8300000000000001,15,8214,0.023797960174842158,100,100
8215,0.8300000000000001,16,8215,0.022699684389414908,100,100
8216,0.8300000000000001,17,8216,0.019298458550795,100,100
8217,0.8300000000000001,18,8217,0.01883148237566393,100,100
8218,0.8300000000000001,19,8218,0.023990355635925255,100,100
8219,0.8300000000000001,20,8219,0.01993993993993994,100,100
8220,0.8300000000000001,21,8220,0.022300327233062658,100,100
8221,0.8300000000000001,22,8221,0.020182604517059107,100,100
8222,0.8300000000000001,23,8222,0.023074149741617592,100,100
8223,0.8300000000000001,24,8223,0.022306192101413946,100,100
8224,0.8300000000000001,25,8224,0.022222222222222223,100,100
8225,0.8300000000000001,26,8225,0.020108368452739313,100,100
8226,0.8300000000000001,27,8226,0.022884386174016686,100,100
8227,0.8300000000000001,28,8227,0.01894533606854109,100,100
8228,0.8300000000000001,29,8228,0.021804241044686715,100,100
8229,0.8300000000000001,30,8229,0.020205686630369025,100,100
8230,0.8300000000000001,31,8230,0.01900726392251816,100,100
8231,0.8300000000000001,32,8231,0.02189957652752571,100,100
8232,0.8300000000000001,33,8232,0.017677684949751787,100,100
8233,0.8300000000000001,34,8233,0.022574447646493755,100,100
8234,0.8300000000000001,35,8234,0.017600574712643677,100,100
8235,0.8300000000000001,36,8235,0.01657391725139124,100,100
8236,0.8300000000000001,37,8236,0.016861375406479584,100,100
8237,0.8300000000000001,38,8237,0.016724822524365298,100,100
8238,0.8300000000000001,39,8238,0.017266536964980546,100,100
8239,0.8300000000000001,40,8239,0.01869046183528277,100,100
8240,0.8300000000000001,41,8240,0.01787871466537811,100,100
8241,0.8300000000000001,42,8241,0.01922374984791337,100,100
8242,0.8300000000000001,43,8242,0.01602525191210392,100,100
8243,0.8300000000000001,44,8243,0.017992996014974037,100,100
8244,0.8300000000000001,45,8244,0.01684109226512691,100,100
8245,0.8300000000000001,46,8245,0.015897868240395036,100,100
8246,0.8300000000000001,47,8246,0.016452503902966254,100,100
8247,0.8300000000000001,48,8247,0.017520541324311262,100,100
8248,0.8300000000000001,49,8248,0.015957446808510637,100,100
8249,0.8300000000000001,50,8249,0.0175522962250541,100,100
8250,0.8300000000000001,51,8250,0.01677249311129747,100,100
8251,0.8300000000000001,52,8251,0.01639344262295082,100,100
8252,0.8300000000000001,53,8252,0.014939643838890881,100,100
8253,0.8300000000000001,54,8253,0.013588263588263589,100,100
8254,0.8300000000000001,55,8254,0.015961305925030228,100,100
8255,0.8300000000000001,56,8255,0.013589897775105232,100,100
8256,0.8300000000000001,57,8256,0.014828988280315715,100,100
8257,0.8300000000000001,58,8257,0.01278032312515071,100,100
8258,0.8300000000000001,59,8258,0.013823208439432522,100,100
8259,0.8300000000000001,60,8259,0.01670873903113355,100,100
8260,0.8300000000000001,61,8260,0.013238656878084005,100,100
8261,0.8300000000000001,62,8261,0.0149812734082397,100,100
8262,0.8300000000000001,63,8262,0.013149957775364941,100,100
8263,0.8300000000000001,64,8263,0.013797240551889621,100,100
8264,0.8300000000000001,65,8264,0.014760590423616944,100,100
8265,0.8300000000000001,66,8265,0.013317336532693461,100,100
8266,0.8300000000000001,67,8266,0.013032460480270304,100,100
8267,0.8300000000000001,68,8267,0.013368345667223681,100,100
8268,0.8300000000000001,69,8268,0.011904761904761904,100,100
8269,0.8300000000000001,70,8269,0.012788032332006273,100,100
8270,0.8300000000000001,71,8270,0.01361609832509941,100,100
8271,0.8300000000000001,72,8271,0.012755716004813478,100,100
8272,0.8300000000000001,73,8272,0.011847195357833656,100,100
8273,0.8300000000000001,74,8273,0.011459589867310011,100,100
8274,0.8300000000000001,75,8274,0.01259899208063355,100,100
8275,0.8300000000000001,76,8275,0.012081672103419113,100,100
8276,0.8300000000000001,77,8276,0.010648596321393998,100,100
8277,0.8300000000000001,78,8277,0.0121153380179307,100,100
8278,0.8300000000000001,79,8278,0.011354028264283125,100,100
8279,0.8300000000000001,80,8279,0.012869858070724079,100,100
8280,0.8300000000000001,81,8280,0.012041010968049595,100,100
8281,0.8300000000000001,82,8281,0.011280451218048722,100,100
8282,0.8300000000000001,83,8282,0.011387038158691703,100,100
8283,0.8300000000000001,84,8283,0.01183359765767964,100,100
8284,0.8300000000000001,85,8284,0.010679145668346532,100,100
8285,0.8300000000000001,86,8285,0.010906040268456376,100,100
8286,0.8300000000000001,87,8286,0.01085383502170767,100,100
8287,0.8300000000000001,88,8287,0.011310311635182289,100,100
8288,0.8300000000000001,89,8288,0.01037394451145959,100,100
8289,0.8300000000000001,90,8289,0.011055034847392453,100,100
8290,0.8300000000000001,91,8290,0.010516136830653935,100,100
8291,0.8300000000000001,92,8291,0.009884281581485053,100,100
8292,0.8300000000000001,93,8292,0.010981054663931459,100,100
8293,0.8300000000000001,94,8293,0.0109625346343814,100,100
8294,0.8300000000000001,95,8294,0.010114388922335942,100,100
8295,0.8300000000000001,96,8295,0.011168488050918699,100,100
8296,0.8300000000000001,97,8296,0.009734406922244922,100,100
8297,0.8300000000000001,98,8297,0.010701690380639669,100,100
8298,0.8300000000000001,99,8298,0.010225197808886184,100,100
8299,0.8300000000000001,100,8299,0.00957166786312515,100,100
8300,0.84,1,8300,0.02330863016973464,100,100
8301,0.84,2,8301,0.026545498027023794,100,100
8302,0.84,3,8302,0.025744934445768773,100,100
8303,0.84,4,8303,0.02606408417025347,100,100
8304,0.84,5,8304,0.030598880819145136,100,100
8305,0.84,6,8305,0.025008889415669075,100,100
8306,0.84,7,8306,0.02557329811501981,100,100
8307,0.84,8,8307,0.023067776456599288,100,100
8308,0.84,9,8308,0.028957987182530263,100,100
8309,0.84,10,8309,0.026187936959355375,100,100
8310,0.84,11,8310,0.02333846700627888,100,100
8311,0.84,12,8311,0.025386181295653214,100,100
8312,0.84,13,8312,0.024718022558195343,100,100
8313,0.84,14,8313,0.021040047818290497,100,100
8314,0.84,15,8314,0.026281520066295725,100,100
8315,0.84,16,8315,0.018874643874643875,100,100
8316,0.84,17,8316,0.022863299018434282,100,100
8317,0.84,18,8317,0.02328897338403042,100,100
8318,0.84,19,8318,0.022721836881128915,100,100
8319,0.84,20,8319,0.021793497677742052,100,100
8320,0.84,21,8320,0.02310823754789272,100,100
8321,0.84,22,8321,0.019502913545011297,100,100
8322,0.84,23,8322,0.019528459156942127,100,100
8323,0.84,24,8323,0.01939655172413793,100,100
8324,0.84,25,8324,0.0194882831181253,100,100
8325,0.84,26,8325,0.022491967154587646,100,100
8326,0.84,27,8326,0.01828761429758936,100,100
8327,0.84,28,8327,0.017380952380952382,100,100
8328,0.84,29,8328,0.017891450528338137,100,100
8329,0.84,30,8329,0.023672883787661407,100,100
8330,0.84,31,8330,0.02070935491549631,100,100
8331,0.84,32,8331,0.02067981934870454,100,100
8332,0.84,33,8332,0.018931224538701174,100,100
8333,0.84,34,8333,0.01882745471877979,100,100
8334,0.84,35,8334,0.01623222748815166,100,100
8335,0.84,36,8335,0.016995161099964594,100,100
8336,0.84,37,8336,0.01794902476965418,100,100
8337,0.84,38,8337,0.016570008285004142,100,100
8338,0.84,39,8338,0.01680672268907563,100,100
8339,0.84,40,8339,0.0194681861348528,100,100
8340,0.84,41,8340,0.01770334928229665,100,100
8341,0.84,42,8341,0.014971852916516948,100,100
8342,0.84,43,8342,0.015227218653342851,100,100
8343,0.84,44,8343,0.01692894611349547,100,100
8344,0.84,45,8344,0.020337360928340712,100,100
8345,0.84,46,8345,0.018777082330284064,100,100
8346,0.84,47,8346,0.015968303517829272,100,100
8347,0.84,48,8347,0.017206597840275305,100,100
8348,0.84,49,8348,0.015462700661000944,100,100
8349,0.84,50,8349,0.015937202664129402,100,100
8350,0.84,51,8350,0.013109283756405674,100,100
8351,0.84,52,8351,0.01539737060286628,100,100
8352,0.84,53,8352,0.015380918048546022,100,100
8353,0.84,54,8353,0.013674197384066587,100,100
8354,0.84,55,8354,0.01423274727903361,100,100
8355,0.84,56,8355,0.01589561091340451,100,100
8356,0.84,57,8356,0.01560266793711291,100,100
8357,0.84,58,8357,0.016767748840528007,100,100
8358,0.84,59,8358,0.0156900035659099,100,100
8359,0.84,60,8359,0.013594085380395898,100,100
8360,0.84,61,8360,0.013669321288482111,100,100
8361,0.84,62,8361,0.014302600472813239,100,100
8362,0.84,63,8362,0.01234124131320393,100,100
8363,0.84,64,8363,0.012948087759261479,100,100
8364,0.84,65,8364,0.012760882528324389,100,100
8365,0.84,66,8365,0.013422818791946308,100,100
8366,0.84,67,8366,0.01245995016019936,100,100
8367,0.84,68,8367,0.012380952380952381,100,100
8368,0.84,69,8368,0.012184924142874209,100,100
8369,0.84,70,8369,0.012895522388059702,100,100
8370,0.84,71,8370,0.011839272901219803,100,100
8371,0.84,72,8371,0.012682233021216072,100,100
8372,0.84,73,8372,0.013561741613133477,100,100
8373,0.84,74,8373,0.011768901569186876,100,100
8374,0.84,75,8374,0.011389251393996916,100,100
8375,0.84,76,8375,0.011174512601046125,100,100
8376,0.84,77,8376,0.011390602752728999,100,100
8377,0.84,78,8377,0.011524296067482476,100,100
8378,0.84,79,8378,0.012026673017385092,100,100
8379,0.84,80,8379,0.011060894386298764,100,100
8380,0.84,81,8380,0.011333810546408972,100,100
8381,0.84,82,8381,0.01203814064362336,100,100
8382,0.84,83,8382,0.011715976331360947,100,100
8383,0.84,84,8383,0.010896898575020955,100,100
8384,0.84,85,8384,0.009967960128159488,100,100
8385,0.84,86,8385,0.010861780854619241,100,100
8386,0.84,87,8386,0.011363636363636364,100,100
8387,0.84,88,8387,0.010481181515007145,100,100
8388,0.84,89,8388,0.010078254683424236,100,100
8389,0.84,90,8389,0.009742188428181062,100,100
8390,0.84,91,8390,0.010716435881998797,100,100
8391,0.84,92,8391,0.009744503862150922,100,100
8392,0.84,93,8392,0.010677864427114577,100,100
8393,0.84,94,8393,0.010921177587844255,100,100
8394,0.84,95,8394,0.010393291602692808,100,100
8395,0.84,96,8395,0.010652304009575104,100,100
8396,0.84,97,8396,0.009767718880285884,100,100
8397,0.84,98,8397,0.010719390185802763,100,100
8398,0.84,99,8398,0.010103411387138952,100,100
8399,0.84,100,8399,0.010057981303987693,100,100
8400,0.85,1,8400,0.026110586011342155,100,100
8401,0.85,2,8401,0.028160716389772595,100,100
8402,0.85,3,8402,0.026896307656010383,100,100
8403,0.85,4,8403,0.02555045331449429,100,100
8404,0.85,5,8404,0.028431601025402004,100,100
8405,0.85,6,8405,0.024826450170608305,100,100
8406,0.85,7,8406,0.026321946654188116,100,100
8407,0.85,8,8407,0.027302943969610638,100,100
8408,0.85,9,8408,0.026564344746162927,100,100
8409,0.85,10,8409,0.024116132053383282,100,100
8410,0.85,11,8410,0.0236192714453584,100,100
8411,0.85,12,8411,0.021831484540948784,100,100
8412,0.85,13,8412,0.025983229006732018,100,100
8413,0.85,14,8413,0.025456688273423688,100,100
8414,0.85,15,8414,0.022660561230480217,100,100
8415,0.85,16,8415,0.022183098591549297,100,100
8416,0.85,17,8416,0.022832130604519104,100,100
8417,0.85,18,8417,0.01856889414547605,100,100
8418,0.85,19,8418,0.023523876734885908,100,100
8419,0.85,20,8419,0.02318977756743966,100,100
8420,0.85,21,8420,0.023843081982616865,100,100
8421,0.85,22,8421,0.019600897390482937,100,100
8422,0.85,23,8422,0.02026710402999063,100,100
8423,0.85,24,8423,0.020228154768905094,100,100
8424,0.85,25,8424,0.02233514535570787,100,100
8425,0.85,26,8425,0.021040189125295507,100,100
8426,0.85,27,8426,0.020621000237022992,100,100
8427,0.85,28,8427,0.01835078226091048,100,100
8428,0.85,29,8428,0.020620972466315172,100,100
8429,0.85,30,8429,0.02176202176202176,100,100
8430,0.85,31,8430,0.021983161833489244,100,100
8431,0.85,32,8431,0.018990327907525358,100,100
8432,0.85,33,8432,0.019614793808342197,100,100
8433,0.85,34,8433,0.01957085593020514,100,100
8434,0.85,35,8434,0.016827488820899034,100,100
8435,0.85,36,8435,0.016488046166529265,100,100
8436,0.85,37,8436,0.020867526377491206,100,100
8437,0.85,38,8437,0.017048794826572605,100,100
8438,0.85,39,8438,0.016913319238900635,100,100
8439,0.85,40,8439,0.018505421970768505,100,100
8440,0.85,41,8440,0.014874276944870736,100,100
8441,0.85,42,8441,0.01885014137606032,100,100
8442,0.85,43,8442,0.015632346027268453,100,100
8443,0.85,44,8443,0.014690327888118462,100,100
8444,0.85,45,8444,0.017016782067832414,100,100
8445,0.85,46,8445,0.013708260105448155,100,100
8446,0.85,47,8446,0.01668416754171042,100,100
8447,0.85,48,8447,0.015265382808830438,100,100
8448,0.85,49,8448,0.015453055490517443,100,100
8449,0.85,50,8449,0.016172506738544475,100,100
8450,0.85,51,8450,0.01668244202555608,100,100
8451,0.85,52,8451,0.014460380907594638,100,100
8452,0.85,53,8452,0.013819985825655563,100,100
8453,0.85,54,8453,0.015445822607067634,100,100
8454,0.85,55,8454,0.012722346566144422,100,100
8455,0.85,56,8455,0.014322610941535571,100,100
8456,0.85,57,8456,0.014748917242186585,100,100
8457,0.85,58,8457,0.013317757009345794,100,100
8458,0.85,59,8458,0.014972511404842672,100,100
8459,0.85,60,8459,0.013527820256440419,100,100
8460,0.85,61,8460,0.01347040056717476,100,100
8461,0.85,62,8461,0.015051740357478834,100,100
8462,0.85,63,8462,0.014900662251655629,100,100
8463,0.85,64,8463,0.012379155859467106,100,100
8464,0.85,65,8464,0.01278409090909091,100,100
8465,0.85,66,8465,0.014601098002569793,100,100
8466,0.85,67,8466,0.014008240141259565,100,100
8467,0.85,68,8467,0.013591095489162272,100,100
8468,0.85,69,8468,0.012834098669492523,100,100
8469,0.85,70,8469,0.013292553817197976,100,100
8470,0.85,71,8470,0.013063434153230552,100,100
8471,0.85,72,8471,0.013526119402985074,100,100
8472,0.85,73,8472,0.012392304968724182,100,100
8473,0.85,74,8473,0.012052463665366891,100,100
8474,0.85,75,8474,0.012352941176470587,100,100
8475,0.85,76,8475,0.012255479613481028,100,100
8476,0.85,77,8476,0.011163337250293772,100,100
8477,0.85,78,8477,0.011858635669836796,100,100
8478,0.85,79,8478,0.011278195488721804,100,100
8479,0.85,80,8479,0.010945039425679651,100,100
8480,0.85,81,8480,0.011547071992459055,100,100
8481,0.85,82,8481,0.012092040385066918,100,100
8482,0.85,83,8482,0.012236733733380398,100,100
8483,0.85,84,8483,0.011137162954279016,100,100
8484,0.85,85,8484,0.011721955222131052,100,100
8485,0.85,86,8485,0.011434016198189614,100,100
8486,0.85,87,8486,0.010845219851467641,100,100
8487,0.85,88,8487,0.010960518562168533,100,100
8488,0.85,89,8488,0.011268928277966897,100,100
8489,0.85,90,8489,0.010091527810373152,100,100
8490,0.85,91,8490,0.010952773524908727,100,100
8491,0.85,92,8491,0.0102184637068358,100,100
8492,0.85,93,8492,0.01136896390060947,100,100
8493,0.85,94,8493,0.01023529411764706,100,100
8494,0.85,95,8494,0.011028103877623622,100,100
8495,0.85,96,8495,0.009862627685804861,100,100
8496,0.85,97,8496,0.010853075037927413,100,100
8497,0.85,98,8497,0.010374911577458146,100,100
8498,0.85,99,8498,0.010293421675343114,100,100
8499,0.85,100,8499,0.009541759924608317,100,100
8500,0.86,1,8500,0.023280055594162612,100,100
8501,0.86,2,8501,0.030016351319785098,100,100
8502,0.86,3,8502,0.028329269708580053,100,100
8503,0.86,4,8503,0.027942717429269997,100,100
8504,0.86,5,8504,0.02698008337193145,100,100
8505,0.86,6,8505,0.027450980392156862,100,100
8506,0.86,7,8506,0.019393798629659738,100,100
8507,0.86,8,8507,0.02342384337489803,100,100
8508,0.86,9,8508,0.024489795918367346,100,100
8509,0.86,10,8509,0.02897878752752985,100,100
8510,0.86,11,8510,0.022400185701021355,100,100
8511,0.86,12,8511,0.02427071178529755,100,100
8512,0.86,13,8512,0.024579710144927536,100,100
8513,0.86,14,8513,0.020992809093017862,100,100
8514,0.86,15,8514,0.024656896952779717,100,100
8515,0.86,16,8515,0.022126470245720276,100,100
8516,0.86,17,8516,0.02158273381294964,100,100
8517,0.86,18,8517,0.021882598124348732,100,100
8518,0.86,19,8518,0.021194829393268895,100,100
8519,0.86,20,8519,0.023239680887963927,100,100
8520,0.86,21,8520,0.020420002320454808,100,100
8521,0.86,22,8521,0.022814128546612623,100,100
8522,0.86,23,8522,0.023483365949119372,100,100
8523,0.86,24,8523,0.023803967327887983,100,100
8524,0.86,25,8524,0.02079702567677472,100,100
8525,0.86,26,8525,0.02172405823896464,100,100
8526,0.86,27,8526,0.02119236143455985,100,100
8527,0.86,28,8527,0.019455703532136652,100,100
8528,0.86,29,8528,0.020925882628010286,100,100
8529,0.86,30,8529,0.0201949860724234,100,100
8530,0.86,31,8530,0.020095249157858056,100,100
8531,0.86,32,8531,0.016547095579726914,100,100
8532,0.86,33,8532,0.019378045950336504,100,100
8533,0.86,34,8533,0.017588521175653783,100,100
8534,0.86,35,8534,0.01711180483292866,100,100
8535,0.86,36,8535,0.01933317897661496,100,100
8536,0.86,37,8536,0.016512472186438695,100,100
8537,0.86,38,8537,0.017844727694090384,100,100
8538,0.86,39,8538,0.0166529846370353,100,100
8539,0.86,40,8539,0.018697015445360586,100,100
8540,0.86,41,8540,0.01891390113715479,100,100
8541,0.86,42,8541,0.015697674418604653,100,100
8542,0.86,43,8542,0.018604651162790697,100,100
8543,0.86,44,8543,0.016757826137553822,100,100
8544,0.86,45,8544,0.015621383938903033,100,100
8545,0.86,46,8545,0.016157154480995,100,100
8546,0.86,47,8546,0.015799256505576207,100,100
8547,0.86,48,8547,0.014548417132216015,100,100
8548,0.86,49,8548,0.016222479721900347,100,100
8549,0.86,50,8549,0.013572013572013573,100,100
8550,0.86,51,8550,0.014189346359618516,100,100
8551,0.86,52,8551,0.016044033259163835,100,100
8552,0.86,53,8552,0.014107496793750729,100,100
8553,0.86,54,8553,0.014687174742685324,100,100
8554,0.86,55,8554,0.01470758540822235,100,100
8555,0.86,56,8555,0.015562836414696935,100,100
8556,0.86,57,8556,0.014652444027663815,100,100
8557,0.86,58,8557,0.016761727389128157,100,100
8558,0.86,59,8558,0.011960600375234522,100,100
8559,0.86,60,8559,0.01493756564359902,100,100
8560,0.86,61,8560,0.013325608342989572,100,100
8561,0.86,62,8561,0.014549653579676674,100,100
8562,0.86,63,8562,0.014114079085500992,100,100
8563,0.86,64,8563,0.013362770160353242,100,100
8564,0.86,65,8564,0.014127262113251606,100,100
8565,0.86,66,8565,0.012463599301106581,100,100
8566,0.86,67,8566,0.013401109057301294,100,100
8567,0.86,68,8567,0.012008860907077066,100,100
8568,0.86,69,8568,0.012775842044134728,100,100
8569,0.86,70,8569,0.011964223487048438,100,100
8570,0.86,71,8570,0.013232733604178757,100,100
8571,0.86,72,8571,0.013404206147446267,100,100
8572,0.86,73,8572,0.013110569671655645,100,100
8573,0.86,74,8573,0.011609008590666357,100,100
8574,0.86,75,8574,0.010918805900801487,100,100
8575,0.86,76,8575,0.01254938415059261,100,100
8576,0.86,77,8576,0.011607661056297156,100,100
8577,0.86,78,8577,0.011572180011689071,100,100
8578,0.86,79,8578,0.01149025069637883,100,100
8579,0.86,80,8579,0.010923881464264961,100,100
8580,0.86,81,8580,0.012097243224380598,100,100
8581,0.86,82,8581,0.010297350457017239,100,100
8582,0.86,83,8582,0.011355735805330244,100,100
8583,0.86,84,8583,0.011882572227399813,100,100
8584,0.86,85,8584,0.01100811123986095,100,100
8585,0.86,86,8585,0.01108259449370042,100,100
8586,0.86,87,8586,0.010354857475276324,100,100
8587,0.86,88,8587,0.011262045744804366,100,100
8588,0.86,89,8588,0.010383017997231195,100,100
8589,0.86,90,8589,0.01036025429715093,100,100
8590,0.86,91,8590,0.011882572227399813,100,100
8591,0.86,92,8591,0.010556844547563804,100,100
